"sentence","category","transformed_sentence"
"I am having issues recently with downloading a song by a certain singer then it will download other songs that I didn't download.","PROBLEM DISCOVERY","song singer issu download"
"Not really liking the feature if it is one.","OTHER",""
"None of the things I download say full album so fix that and I will give it five stars.","INFORMATION GIVING","star album none download"
"Very good","OTHER",""
"Was only given bad covers on SoundCloud.","OTHER",""
"No thanks.","OTHER",""
"*Once I disabled Sound Cloud there were no results for it otherwise.","OTHER",""
"Not able to download apps on android","OTHER",""
"I'm been using it for a long time and I got of music ya should download it rlly does work this frost wire","OTHER","time frost download wire use music"
"Could no longer download YouTube vids but the instructions on their website are great to get around that issue","OTHER","div instruct websit issu download"
"Its ok","OTHER",""
"Awesome thanks for making this!","OTHER",""
"Used this in every phone I have.","OTHER",""
"It works great gives me everything I look for and since I figured out how to go around the OS to make sure I lose nothing it's even better keep it up guys.","INFORMATION SEEKING","gife figur guy look lose"
"Although sometimes it does freeze n act funny I just wait patiently cause I love it","OTHER","caus love act freez"
"It hasn't found any of the common artists I've searched.","PROBLEM DISCOVERY",""
"(Colt Ford, Jellyroll, Jason aldean.","OTHER","ford jellyrol ason haldean colt"
".)","OTHER",""
"So until fixed I have uninstalled.","OTHER",""
"Worked fine for the CD's!","OTHER",""
"But now that I'm downloading a Video, the core keeps shutting down!","PROBLEM DISCOVERY","core shut video download"
"I have to keep going back into settings & turning it back on!","OTHER",""
"Nice app.","OTHER",""
"But no thanx.","OTHER",""
"Eks n sucker vi afrikaanse treffers n hierdie een doen dit net ni vi my ni.","OTHER","frikaan referr sucker nigh ierdr"
"Ds nogal n gesukkel om een op te spoor wat beide afrikaans n engelse songs kan oplewer","OTHER","song frikaan muskellung oppler spoor bade"
"I relly love this app!","OTHER",""
"I ve been searching for a app like this but why does it take a 180 mg to download a song?","INFORMATION SEEKING","search song app download"
"Why does it have to be so much?","INFORMATION SEEKING",""
"Starting to lose a lot of the searches from soundcloud and stuff, super wack","OTHER","lose search super quack cloud stuff lot start"
"Best","OTHER",""
"Awesome app","OTHER",""
"I think id have to say very well developed","OTHER",""
"Mb","OTHER",""
"Great app","OTHER",""
"You'll get a lot of remixed songs and not alot of song you want.","OTHER",""
"Can't find any songs","PROBLEM DISCOVERY",""
"Can't find any music","PROBLEM DISCOVERY",""
"Awesome app only problem is really slow but that could be my internet but I still got my favorite song chicken fried","PROBLEM DISCOVERY","fri chicken song app"
"Ever single music I like.","OTHER",""
"I can listen and play games and text people and litening to it without Internet.","OTHER","play listen game person lighten"
"I want to hear original artist only.","OTHER",""
"Im uninstalling this fake singer crap","OTHER",""
"It keeps erasing songs from my SD card.","OTHER",""
"I don't like it no more   its garbage!!","OTHER",""
"Until I updated it.","INFORMATION GIVING",""
"This app doesn't deserve 5-stars or no stars at all!!","OTHER",""
"Idk why you guys are complaining about but its working so fine :D","OTHER",""
"Javier","OTHER",""
"I will put 5 stars when u put more music on here I used to download a lot of songs on here like three days Grace I can't find it anymore and it sucks so you guys will get 5 stars when you put more music on frostwire","PROBLEM DISCOVERY","song suck frost download wire day guy lot grace star music"
"This app used to pull up music videos!","OTHER","pull video app music"
"Now it flat out sucks!","OTHER",""
"It doesn't pull up the music video I search for then boots me off!","OTHER","pull search boot video music"
"Pull yourselves together MAN and fix it!","OTHER",""
"When something is working.","OTHER",""
".","OTHER",""
"LEAVE IT ALONE!!!!","OTHER",""
"Thank you","OTHER",""
"Great","OTHER",""
"Now it's terrible.","OTHER",""
"Used to be perfect.","OTHER",""
"Doesn't play, download and erased 75 percent of my saved songs on my sd card.","OTHER","percent play song card download"
"To bad it automatically updated.","OTHER",""
"Ruined a perfect app.","OTHER",""
"4g Android kitkat","OTHER",""
"I loved it super &lt;3","OTHER",""
"Don't bother with horrible selection, slow download and lack of availability.","FEATURE REQUEST","select bother download avail slow lack"
"It goes straight to my downloads, has cover photos, great quality.","OTHER","photo cover qualiti download"
"10/10 would recommend","OTHER",""
"Its great but.","OTHER",""
"the songs I look for aren't the originals.","OTHER",""
"They are all remixes for some reason, plz add more of the originals","OTHER","add remix reason origin"
"Just wish there were more songs on there honestly but other then that it's great","FEATURE REQUEST",""
"I was trying to download flashlight and it didnt want to play so pist off","OTHER","download flashlight play tri pit"
"This app is awesome","OTHER",""
"Thankful here ;)","OTHER",""
"Disappointed that I can't listen to what I'm downloading before I download it.","PROBLEM DISCOVERY",""
"Always a nice way to make sure I'm getting what I want and not some random file.","OTHER",""
"I wouldn't even have given you one Starr.","OTHER",""
"This is the dumbest app ever.","OTHER",""
"Bull","OTHER",""
"Issue has been fixed =)","INFORMATION GIVING",""
"Love it","OTHER",""
"I got a one plus one phone and when I open this app my phone start to over heat causing my phone to lag, please fix this.","PROBLEM DISCOVERY","fix app lag caus phone pleas heat start"
"Great","OTHER",""
"Music is everything","OTHER",""
"I love this app I don't have to pay to listen to any music and I don't run out of skips like on Pandora and other apps the only thing I don't like about it is that sometimes my other ring tones are in my music.","OTHER","pap love app run tone skip andora pay listen ring music"
".","OTHER",""
"There's way to many covers and remixes popping up when all I want is the original:(","OTHER",""
"Poo","OTHER",""
"Still my favourite","OTHER",""
"It's okay wish it had more results","FEATURE REQUEST",""
"I can't download any song's !!","PROBLEM DISCOVERY",""
"-_-","OTHER",""
"Lover","OTHER",""
"I have been using Frostwire for years and decided about a year ago to install it on my phone.","OTHER","frost instal wire phone use decid"
"I would've given a 5 star rating, however now that the YouTube comparability is gone, Frostwire is no worthless.","OTHER","compar wire gone worthl star rate tube"
"With that said, if YouTube was brought back the ratings would be different, but I guarantee that the 1 star ratings will continue coming.","OTHER","brought guarante star rate come tube continu"
"Not a smart strategy.","OTHER",""
"Does not have the songs I'm looking for","INFORMATION SEEKING",""
"YOUTUBE!","OTHER",""
"!","OTHER",""
"YOUTUBE!","OTHER",""
"!","OTHER",""
"YOUTUBE!","OTHER",""
"!","OTHER",""
"Everyone say it to cause it ain't nothing without it.","OTHER",""
"YOUTUBE!","OTHER",""
"!","OTHER",""
"YOUTUBE!","OTHER",""
"!","OTHER",""
"YOUTUBE!","OTHER",""
"!","OTHER",""
"YOUTUBE!","OTHER",""
"!","OTHER",""
"Video takes long to load","OTHER",""
"Can't find you tube  music IT SUCKS!!!!","PROBLEM DISCOVERY",""
"They have no good music.","OTHER",""
"Dont waste your time","INFORMATION GIVING",""
"The movies are good quality but they disappear off my phone after a couple of days and i have to re download them and not sure why.","OTHER","movi qualiti download coupl day disappear phone"
"Will give 5 stars if fixed.","OTHER",""
"it was amazin not amy more","OTHER",""
"It's ok.","OTHER",""
"It has songs that i want, but it doesn't have the one song im looking for.","OTHER",""
"It has covers of the song, but not the artist itself.","OTHER",""
"So, *sigh*, it's alright.","OTHER",""
"But try to get that fixed or something.","OTHER",""
"Music downloads","OTHER",""
"Go to YouTube if u want YouTube this for movies music games apks","OTHER","movi game ape tube music"
"all I can see is cover -_-","OTHER",""
"It can't download","PROBLEM DISCOVERY",""
"Not bad not great","OTHER",""
"Awesome","OTHER",""
"It didn't have any songs","OTHER",""
"This is a 5 star with Youtube on it please bring it back","FEATURE REQUEST","bring pleas tube star"
"Its the coolest music downloader ever","OTHER",""
"Lame","OTHER",""
"Frostwire used to be amazing with it's selection of YouTube videos but I understand why you had to remove it.","INFORMATION GIVING","select frost video understand wire amaz remov tube"
"I however have run into a problem that ruins this for me, I have gone to the site tgat features plus and I have downloaded it but once I have had it for about an hour it reverts to it's youtubeless form.","OTHER","site download run hmi gone ruin revert form featur"
