"sentence","category","transformed_sentence"
"After leaving ES Explorer and found this im finally happy it shows a lot of promise,  one thing i having being able to do is create a shortcut though !","INFORMATION GIVING","lot creat shortcut promis found leav explor"
"Attractive UI, though not quite as powerful as something like ES Explorer.","OTHER",""
"This one is very basic file viewer.","OTHER",""
"Don't trust it with file management operation.","INFORMATION GIVING",""
"Tried to move a file one directory in external SD card.","OTHER","move directori card tri file"
"It just went in a copy loop and create bunch of random file and folders.","INFORMATION GIVING","creat loop bunch random copi folder file"
"So priority request for them is to have reliable file handling operation.","OTHER","request handl file oper"
"Second on the wish list is LAN drive/connected device support.","OTHER",""
"In that user can access and read/write to external LAN connected drive.","OTHER","connect user read acc write drive"
"This app is ok, but missing critical features like: rename files, navigation buttons (back, fwd, up level), ability to copy/edit path - file properties dialog (could at least allow to copy file size, name, path, do chmod, chown, etc), organized list, right now it is 75% empty screen space and small file names, while normally at least 30 lines could've been displayed.","FEATURE REQUEST","fwd copi button miss file space display renam navig abil path app allow line list properti featur organ dialog size mod name"
"Also it is laggy and animations use CPU.","OTHER",""
"And the ""in-app purchases"" requirement bothers me.","OTHER","purchas app requir bother"
"I can't see the storage status.Please indicate the storage status of phone and sdcard.","PROBLEM DISCOVERY","statu pleas storag card phone indic"
"I can see that now.But I think it would be better to make it visible as users won't be able to find it.Just a suggestion.Thanks.","FEATURE REQUEST",""
"Copy and cut issues After update i still have problems with copy and cut, can't do them from Storage to SD card.","PROBLEM DISCOVERY","updat issu copi storag cut card"
"Please fix!","PROBLEM DISCOVERY",""
":(
I support open source However, it crashed trying to delete 3 folders.","PROBLEM DISCOVERY","sourc support crash delet tri folder"
"Going to have to stick with Total Commander for now.","OTHER",""
"Here's a Bug: When you long click on a shortcut/bookmark like Music, Movies, etc.","PROBLEM DISCOVERY","shortcut music bug movi click bookmark etc"
"The app crashes!","PROBLEM DISCOVERY",""
"Like it.","OTHER",""
"But When i move a file or folder it crashes
force stops while creating a new folder.","PROBLEM DISCOVERY","creat crash folder forc file move stop"
"Where's the SD Card?","INFORMATION SEEKING",""
"Doesn't detect SD card on Android N.
I really like the app, but lately I've been having problems with file actions, after trying something (paste, delete, rename, etc.) It crashes out :(
Lost functionality with 6.0 External hard drive that was found with 5.0 doesn't appear with 6.0
Needs work.","PROBLEM DISCOVERY","action app appear crash found tri detect lost function renam drive etc past card"
"Performs OK, just keeps telling me has stopped whenever I try to open something and samba shares continually need to be refreshed.","FEATURE REQUEST","share perform tell tri refresh stop"
"Why does this app need in-app purchases?","INFORMATION SEEKING",""
"Where is the network support.","INFORMATION SEEKING",""
"I can't access shared folders on a LAN or ssh/ftp to anything.","PROBLEM DISCOVERY","acc share ssh folder"
"Crashes After the new update it keeps crashing whenever I delete any file and change the color of the layout.","PROBLEM DISCOVERY","chang updat crash layout delet color file"
"Please fix it
Thanks for the fast and lightweight manager.","PROBLEM DISCOVERY","fix fast manag pleas thank"
"It can grow to take place of the ES of the past.","OTHER",""
"Switched from ES because recently, it has become a spam and bloatware heavy app, and the top in battery draining list.","OTHER","top batteri app ware drain list pam switch bloat"
"Some bugs/suggestions:  1.","OTHER",""
"Copy paste and cut paste notification stays on forever.","OTHER","copi forev stay notif past cut"
"Therefore next operation in queue won't start.","PROBLEM DISCOVERY",""
"2.","OTHER",""
"Have to set the default home tabs, each time I open the app.","OTHER","home time app default set"
"3.","OTHER",""
"Dual toolbar top (static) and bottom, would have been great.","FEATURE REQUEST","static bottom tool bar"
"4.","OTHER",""
"The top ui bar should occupy less space, and be static with address, tabs, three line menu switch, etc.","OTHER","menu addr line tab switch etc occupi bar space"
"The dynamic style of it hinders easy copy pasting, directory switching etc  5.","OTHER","copi switch style directori hinder past etc"
"Grid view is not as comfortable as ES, cannot get the same experience even after adjusting the no of rows
It seems like ok.","PROBLEM DISCOVERY","experi row view adjust"
"Good file manager Nothing special about it and application is laggy.","OTHER",""
"Screen flickering and crashes Nice file manager, but i see screen flickering when i press ""+"" floating button and then press ""back"" button.","PROBLEM DISCOVERY","crash button screen flicker manag pre float"
"If i press ""+"" and then ""x"" animation goes smoothly.","OTHER",""
"Also app crashes when i try to zip something.","PROBLEM DISCOVERY",""
"Material design Rocks!","OTHER",""
"Sorry But no where near to my daily driver ES!","OTHER",""
"Amaze doesn't have Samba browser, FTP, Remote manager, built-in Image/audio viewers, Memory analyst,etc.","OTHER","imag built amaz viewer manag analyst samba etc"
"Want to I want to show the file PDF and doc and apk  if I can't get location of these in my phone or SD card
Nice app It color the top notification panel pink.","PROBLEM DISCOVERY","app locat pink color panel doc file notif card phone"
"I want it to be opaque, not transparent.","OTHER",""
"Rest is great.","OTHER",""
"Pretty good, and no adware, which is a massive plus, but it's not totally intuitive, and for some reason if you browse to a folder with a currently downloading file, good luck getting out of there.","OTHER","get plu folder luck brows file reason download"
"The app totally loses it's mind.","OTHER",""
"Nice replacement for ES Nice replacement for bloated ES file explorer.","OTHER",""
"Not so many options (eg no option to choose location for app backup).","OTHER","app locat choos option backup"
"Nice that it supports app backup, but when testing this the backupped .apk's could not be installed!","PROBLEM DISCOVERY","support nice test backup instal ape"
"(Parse error)
Bad archives support Good app, but doesn't open archived files that ES explorer can handle without any issues
The only problem I've encountered so far is that I can't open audio files.","PROBLEM DISCOVERY","pars audio archiv app handl issu encount file error"
"Awesome Changed rating.","OTHER",""
"Coz if i cut song nd paste it another folder then my music player failed to play it
Crashes on selecting ""share"" menu item.","PROBLEM DISCOVERY","share player crash past select music fail folder song cox item cut play"
"LG G2 5.0.2 CM Nightly
Root ?","OTHER",""
"Nice but root explorer dsnt work.even if its checked .","OTHER",""
"!!!","OTHER",""
"P.S - device is rooted
force stops while creating a new folder.","OTHER","creat root devic folder forc stop"
"Where's the cut function?","INFORMATION SEEKING",""
"The interface is nice, but there are many missing functions that I think are essential to a file manager such as cut and compress.","FEATURE REQUEST","compr manag file interfac miss cut function"
"Ok
Nice service After my feedback of not working on my phone then I got a new update of it quickly.sorry.but it have many bugs which i haven't seen.please Kindly give me a new upgrade of it.i love this app
Crashes a lot
Pretty average
Root After enabling root, no files are visible on the device.","PROBLEM DISCOVERY","servic lot app updat feedback upgrad seen crash root devic enabl bug pleas file sorri phone"
