"sentence","category","transformed_sentence"
"HELP!","OTHER",""
"I tried adding the widget and nothing appears.","FEATURE REQUEST",""
"Pointless.","OTHER",""
"New update = broken I still cannot see my stat.","PROBLEM DISCOVERY",""
"And also i cant reply a comment.","PROBLEM DISCOVERY",""
"Its always failed.","PROBLEM DISCOVERY",""
"Pls fix this.","INFORMATION GIVING",""
"I use samsung galaxy note 2.","OTHER",""
"Thanks","OTHER",""
"Easy to use","OTHER",""
"This app works well.","OTHER",""
"Needs to function better for .org account integration though","OTHER",""
"Very nice improvements and nice added features .","INFORMATION GIVING",""
"Thanks wordpress for creating this awesome application .","OTHER","creat thank word pre applic"
"Must have app for wp bloggers","OTHER",""
"Please create a dashboard option in the side options.","FEATURE REQUEST","pleas dashboard option creat"
"I can't set the setting of my blog like sharing easyly.","PROBLEM DISCOVERY",""
"Overall is okay.","OTHER",""
"Post creator is awkward to use on this, but for checking stats and comments, this is fine.","OTHER","comment check post creator stat"
"I cannot upload new posts!","PROBLEM DISCOVERY",""
"Nor view my site.","OTHER",""
"Please assist or fix, this is very frustrating.","OTHER",""
"I don't know why but i just can't go to my dashboard anymore and all my posts are gone.","PROBLEM DISCOVERY",""
"Very interesting.","OTHER",""
"I like it.","OTHER",""
"Way more usable than the desktop version.","OTHER",""
"I manage several sites (both self hosted and .com).","OTHER","host com manag self site"
"I used to be able to have them all (even on my Blackberry).","OTHER",""
"Now it seems I can only have one registered at a time.","OTHER",""
"Please bring back the multiple site feature.","OTHER","multipl pleas site featur bring"
"I like this apps because we update any apps version","INFORMATION GIVING",""
"Good!","OTHER",""
"Great App","OTHER",""
"I'like the site because is Nice to fund everything lovely .","OTHER",""
"I like this","OTHER",""
"It was not uploading pics but the problem seem to resolved itself","INFORMATION GIVING",""
"Great app!","OTHER",""
"I can't see My Older Post , and when I try to Upload My Post , but ""Upload Failed"" , Why ?","PROBLEM DISCOVERY","tri fail upload post"
"I have a Good Internet Connection , can you Fix it ?","PROBLEM DISCOVERY",""
"I will Give 5 Star if this Bug can Fixed","OTHER",""
"Neat app but doesn't upload.","OTHER",""
"Please fix!","PROBLEM DISCOVERY",""
"Fudduuu","OTHER",""
"Not bad","OTHER",""
"I freakingly love it at first.","OTHER",""
"But after a week I can no longer update my posts.","OTHER",""
"Why?","OTHER",""
"I can't even view my own site.","PROBLEM DISCOVERY",""
"I tried uninstalling and reinstalling it just now.","OTHER",""
"But it is not working still.","PROBLEM DISCOVERY",""
"Please help me fix this :(","INFORMATION GIVING",""
"How about actual rich text formatting when editing pages and articles.","OTHER","page format text articl edit"
"When editing existing content the HTML tags show up instead of the formatting.","OTHER","tag exist content format edit"
"Also the app doesn't even have all the formatting options that the mobile site has.","OTHER","format app option site"
"This should be improved.","FEATURE REQUEST",""
"Needs WYSIWYG Editing!","OTHER",""
"Cool","OTHER",""
"Facebook pages","OTHER",""
"Bhavatu sabb mangalam","OTHER",""
"Hi good","OTHER",""
"Over the couple of years I've used this app I return to it hoping it's better and although the functionality and layout is ok I consistently lose my work.","OTHER","lose hope function app return layout coupl"
"I have had particular problems with photos.","PROBLEM DISCOVERY",""
"After half an hour of adding photos and editing captions I switch windows and come back and all my work gone.","FEATURE REQUEST","gone switch window hmi caption photo edit"
"Sometimes just the text remains, sometimes nothing.","OTHER",""
"Unfortunately I can't find an alternative app out there.","PROBLEM DISCOVERY",""
"I as well cannot upload pictures.","PROBLEM DISCOVERY",""
"It is quite frustrating since it is pretty much useless to me without this function.","OTHER",""
"Reader","OTHER",""
"Excellent site for lovers of literature of all varieties.","OTHER","lover varieti literatur site"
"I find it very interesting.","OTHER",""
"Thanks.","OTHER",""
"Best apps.","OTHER",""
"Nice app","OTHER",""
"obviously awesome but this app also works fine.","OTHER",""
":)","OTHER",""
"Powerful App and easy to use!","OTHER",""
"A must have for wouldbe bloggers","OTHER",""
"Glory glory glory.","OTHER",""
"love the app.","OTHER",""
"&lt;3","OTHER",""
"Great app, but your permissions are like raping my phone.","OTHER","permiss phone app rape"
"Actually it's a good app.","OTHER",""
"But, since yesterday i couldn't view my site from my phone.","PROBLEM DISCOVERY","yesterday site phone view"
"Even i want to refresh my page and post it's always failed.","OTHER","page fail post refresh"
"Can you fix it?","PROBLEM DISCOVERY",""
"good app!","OTHER",""
"#Terima Kasih **","OTHER",""
"Updated version did not allow any content to be uploaded.","OTHER",""
"After contacting, it works great!","OTHER",""
"Thank you!","OTHER",""
"Very nice and warm","OTHER",""
"Like it!","OTHER",""
"Express yourself","OTHER",""
"It would be great to have better control over the images, and when creating a post, a better control whether it's a draft or finally post.","FEATURE REQUEST","creat post control imag draft"
"The ""uploading post"" notification would feel better if more specific ""saving draft"" or ""publishing post"" as an example.","OTHER","save feel publish draft exampl notif post"
"Why it doesn't show the share stats from jetpack?","PROBLEM DISCOVERY","jet pack share stat"
"Stuck at 0.","OTHER",""
"Stopped working.","OTHER",""
"Won't let me log in.","OTHER",""
"Cool!","OTHER",""
"Creme de la creme","OTHER",""
"Great .","OTHER",""
"include the insert audio option.","OTHER",""
"Asap.","OTHER",""
"How can d blackberry version have that feature, and android doesn't so not cool","INFORMATION SEEKING",""
"Can't add my self hosted site, then after a few weeks I can add it, and after a few more weeks I can't.","FEATURE REQUEST","host week add self site"
"LoL seriously annoying!!!","OTHER",""
"Good tools for bloger.","OTHER",""
"Awesome app!","OTHER",""
"Tubemate","OTHER",""
"App won't login.","OTHER",""
"Goes to a dark screen with WordPress logo and says can't connect to site.","PROBLEM DISCOVERY","logo pre word connect screen site"
"Please fix and I'll update my review once it works.","PROBLEM DISCOVERY",""
"I wish I knew more about this app.","FEATURE REQUEST",""
"I ONLY installed it as it was a pop up making it sound  like it helped with security.","OTHER","pop help secur instal"
"NOT.","OTHER",""
"UNINSTALLED AS I HAVE NO IDEA WHAT I'D NEED IT FOR.","OTHER",""
"RATHER HAVE  SPACE ON MY PHONE.","OTHER",""
"All","OTHER",""
"I can no longer update/upload posts.","OTHER",""
"I've tried uninstalling and reinstalling only to not be able to log back into my blog.","OTHER","log tri blog reinstal instal"
"This app is completely useless now","OTHER",""
"watch nandra hlaing videos","OTHER","hale video andra watch"
"It has been fine with it for a long time, but lately statistics are not loading well.","OTHER",""
"I have to refresh it many times until I get new numbers.","INFORMATION GIVING",""
"Very often it only loads stats from last day and day before.","OTHER",""
"Trying out new phone","OTHER",""
"Rips","OTHER",""
"The pictures are showing in my post when I upload them from My phone.","OTHER","phone pictur upload post"
"I'll give you 5 when it's fixed.","OTHER",""
"I like the overall app.","OTHER",""
"Error -24 on install  Galaxy note 3","OTHER",""
"I have this app on both my Samsung s4 and my lenovo s5000 tablet, it is great for keeping an eye on my blog and creating new posts when out and about","OTHER","keep creat amsun app eye post blog tablet"
"Picture upload not working!!","PROBLEM DISCOVERY",""
"This is what I've been looking for.","OTHER",""
"!","OTHER",""
"I just love it.","INFORMATION GIVING",""
"Would be excellent if more features are added.","OTHER",""
"Great","OTHER",""
"Very nice app but still nice to have an actual ""keyboard"" for typing up those long posts.","OTHER","keyboard post app type"
"Hope Wordpres Also Improves This App in Customization Dept","OTHER","hope improv dept pre app word custom"
"With this tool, it's much easier and convenient to post a blog.","INFORMATION GIVING","tool post conveni blog"
"Thanks.","OTHER",""
"But I can't edit html.","PROBLEM DISCOVERY",""
"Really good app for keeping up to date.","OTHER",""
"Its very bad","OTHER",""
"Love this app.","OTHER",""
"I can remotely manage my blogs and even post new ones.","INFORMATION GIVING",""
"Must have app for any wordpress user","OTHER","user pre app word"
"This is exactly what I was looking for.","OTHER",""
"If there was a way to configure plugins via mobile, that would be a great add on.","FEATURE REQUEST","mobil configur add plug"
"There have been several occasions where I have made a new post and it would not allow me to publish it or even save it as a draft.the buttons simply didn't work.","PROBLEM DISCOVERY","allow save publish draft post occas button"
"I couldn't even copy and paste what I had written so it was lost.","PROBLEM DISCOVERY","copi past lost written"
"I'll just use the desktop site.","INFORMATION GIVING",""
"Thanks anyway.","OTHER",""
"Like it","OTHER",""
"I know is too much to ask to buy everything with google play but it would be great if you could buy themes and your own domain with google wallet","FEATURE REQUEST","buy wallet domain play theme"
"Nice","OTHER",""
"So flexible!","OTHER",""
"Thank you;D","OTHER",""
"The app dont give full control to thw self hosted site and don't show the plugins installed and how to manage them and don't have functionality to show woocommerce or other shopping cart it ia must in any app that support such a big variation of events .","PROBLEM DISCOVERY","host commerc function instal app manag shop plug support cart control event self variat site"
"An excellent app from WordPress as expected.","OTHER","pre app word expect"
"I almost make an account and blog.","OTHER",""
"But why if I want to log in it always says: ""We can't logged you in"" why?","PROBLEM DISCOVERY",""
